code,prefecture,prefecture_kana,municipality,municipality_kana
042145,宮城県,ﾐﾔｷﾞｹﾝ,東松島市,ﾋｶﾞｼﾏﾂｼﾏｼ
042153,宮城県,ﾐﾔｷﾞｹﾝ,大崎市,ｵｵｻｷｼ
042161,宮城県,ﾐﾔｷﾞｹﾝ,富谷市,ﾄﾐﾔｼ
043010,宮城県,ﾐﾔｷﾞｹﾝ,蔵王町,ｻﾞｵｳﾏﾁ
043028,宮城県,ﾐﾔｷﾞｹﾝ,七ヶ宿町,ｼﾁｶｼｭｸﾏﾁ
043214,宮城県,ﾐﾔｷﾞｹﾝ,大河原町,ｵｵｶﾞﾜﾗﾏﾁ
043222,宮城県,ﾐﾔｷﾞｹﾝ,村田町,ﾑﾗﾀﾏﾁ
043231,宮城県,ﾐﾔｷﾞｹﾝ,柴田町,ｼﾊﾞﾀﾏﾁ
043249,宮城県,ﾐﾔｷﾞｹﾝ,川崎町,ｶﾜｻｷﾏﾁ
043419,宮城県,ﾐﾔｷﾞｹﾝ,丸森町,ﾏﾙﾓﾘﾏﾁ
043613,宮城県,ﾐﾔｷﾞｹﾝ,亘理町,ﾜﾀﾘﾁｮｳ
043621,宮城県,ﾐﾔｷﾞｹﾝ,山元町,ﾔﾏﾓﾄﾁｮｳ
044016,宮城県,ﾐﾔｷﾞｹﾝ,松島町,ﾏﾂｼﾏﾏﾁ
044041,宮城県,ﾐﾔｷﾞｹﾝ,七ヶ浜町,ｼﾁｶﾞﾊﾏﾏﾁ
044067,宮城県,ﾐﾔｷﾞｹﾝ,利府町,ﾘﾌﾁｮｳ
044211,宮城県,ﾐﾔｷﾞｹﾝ,大和町,ﾀｲﾜﾁｮｳ
044229,宮城県,ﾐﾔｷﾞｹﾝ,大郷町,ｵｵｻﾄﾁｮｳ
044245,宮城県,ﾐﾔｷﾞｹﾝ,大衡村,ｵｵﾋﾗﾑﾗ
044440,宮城県,ﾐﾔｷﾞｹﾝ,色麻町,ｼｶﾏﾁｮｳ
044458,宮城県,ﾐﾔｷﾞｹﾝ,加美町,ｶﾐﾏﾁ
045012,宮城県,ﾐﾔｷﾞｹﾝ,涌谷町,ﾜｸﾔﾁｮｳ
045055,宮城県,ﾐﾔｷﾞｹﾝ,美里町,ﾐｻﾄﾏﾁ
045811,宮城県,ﾐﾔｷﾞｹﾝ,女川町,ｵﾅｶﾞﾜﾁｮｳ
046060,宮城県,ﾐﾔｷﾞｹﾝ,南三陸町,ﾐﾅﾐｻﾝﾘｸﾁｮｳ
050008,秋田県,ｱｷﾀｹﾝ,,
052019,秋田県,ｱｷﾀｹﾝ,秋田市,ｱｷﾀｼ
052027,秋田県,ｱｷﾀｹﾝ,能代市,ﾉｼﾛｼ
052035,秋田県,ｱｷﾀｹﾝ,横手市,ﾖｺﾃｼ
052043,秋田県,ｱｷﾀｹﾝ,大館市,ｵｵﾀﾞﾃｼ
052060,秋田県,ｱｷﾀｹﾝ,男鹿市,ｵｶﾞｼ
052078,秋田県,ｱｷﾀｹﾝ,湯沢市,ﾕｻﾞﾜｼ
052094,秋田県,ｱｷﾀｹﾝ,鹿角市,ｶﾂﾞﾉｼ
052108,秋田県,ｱｷﾀｹﾝ,由利本荘市,ﾕﾘﾎﾝｼﾞｮｳｼ
052116,秋田県,ｱｷﾀｹﾝ,潟上市,ｶﾀｶﾞﾐｼ
052124,秋田県,ｱｷﾀｹﾝ,大仙市,ﾀﾞｲｾﾝｼ
052132,秋田県,ｱｷﾀｹﾝ,北秋田市,ｷﾀｱｷﾀｼ
052141,秋田県,ｱｷﾀｹﾝ,にかほ市,ﾆｶﾎｼ
052159,秋田県,ｱｷﾀｹﾝ,仙北市,ｾﾝﾎﾞｸｼ
053031,秋田県,ｱｷﾀｹﾝ,小坂町,ｺｻｶﾏﾁ
053279,秋田県,ｱｷﾀｹﾝ,上小阿仁村,ｶﾐｺｱﾆﾑﾗ
053465,秋田県,ｱｷﾀｹﾝ,藤里町,ﾌｼﾞｻﾄﾏﾁ
053481,秋田県,ｱｷﾀｹﾝ,三種町,ﾐﾀﾈﾁｮｳ
053490,秋田県,ｱｷﾀｹﾝ,八峰町,ﾊｯﾎﾟｳﾁｮｳ
053619,秋田県,ｱｷﾀｹﾝ,五城目町,ｺﾞｼﾞｮｳﾒﾏﾁ
053635,秋田県,ｱｷﾀｹﾝ,八郎潟町,ﾊﾁﾛｳｶﾞﾀﾏﾁ
053660,秋田県,ｱｷﾀｹﾝ,井川町,ｲｶﾜﾏﾁ
053686,秋田県,ｱｷﾀｹﾝ,大潟村,ｵｵｶﾞﾀﾑﾗ
054348,秋田県,ｱｷﾀｹﾝ,美郷町,ﾐｻﾄﾁｮｳ
054631,秋田県,ｱｷﾀｹﾝ,羽後町,ｳｺﾞﾏﾁ
054640,秋田県,ｱｷﾀｹﾝ,東成瀬村,ﾋｶﾞｼﾅﾙｾﾑﾗ
060003,山形県,ﾔﾏｶﾞﾀｹﾝ,,
062014,山形県,ﾔﾏｶﾞﾀｹﾝ,山形市,ﾔﾏｶﾞﾀｼ
062022,山形県,ﾔﾏｶﾞﾀｹﾝ,米沢市,ﾖﾈｻﾞﾜｼ
062031,山形県,ﾔﾏｶﾞﾀｹﾝ,鶴岡市,ﾂﾙｵｶｼ
062049,山形県,ﾔﾏｶﾞﾀｹﾝ,酒田市,ｻｶﾀｼ
062057,山形県,ﾔﾏｶﾞﾀｹﾝ,新庄市,ｼﾝｼﾞｮｳｼ
062065,山形県,ﾔﾏｶﾞﾀｹﾝ,寒河江市,ｻｶﾞｴｼ
062073,山形県,ﾔﾏｶﾞﾀｹﾝ,上山市,ｶﾐﾉﾔﾏｼ
062081,山形県,ﾔﾏｶﾞﾀｹﾝ,村山市,ﾑﾗﾔﾏｼ
062090,山形県,ﾔﾏｶﾞﾀｹﾝ,長井市,ﾅｶﾞｲｼ
062103,山形県,ﾔﾏｶﾞﾀｹﾝ,天童市,ﾃﾝﾄﾞｳｼ
062111,山形県,ﾔﾏｶﾞﾀｹﾝ,東根市,ﾋｶﾞｼﾈｼ
062120,山形県,ﾔﾏｶﾞﾀｹﾝ,尾花沢市,ｵﾊﾞﾅｻﾞﾜｼ
062138,山形県,ﾔﾏｶﾞﾀｹﾝ,南陽市,ﾅﾝﾖｳｼ
063011,山形県,ﾔﾏｶﾞﾀｹﾝ,山辺町,ﾔﾏﾉﾍﾞﾏﾁ
063029,山形県,ﾔﾏｶﾞﾀｹﾝ,中山町,ﾅｶﾔﾏﾏﾁ
063215,山形県,ﾔﾏｶﾞﾀｹﾝ,河北町,ｶﾎｸﾁｮｳ
063223,山形県,ﾔﾏｶﾞﾀｹﾝ,西川町,ﾆｼｶﾜﾏﾁ
063231,山形県,ﾔﾏｶﾞﾀｹﾝ,朝日町,ｱｻﾋﾏﾁ
063240,山形県,ﾔﾏｶﾞﾀｹﾝ,大江町,ｵｵｴﾏﾁ
063410,山形県,ﾔﾏｶﾞﾀｹﾝ,大石田町,ｵｵｲｼﾀﾞﾏﾁ
063614,山形県,ﾔﾏｶﾞﾀｹﾝ,金山町,ｶﾈﾔﾏﾏﾁ
063622,山形県,ﾔﾏｶﾞﾀｹﾝ,最上町,ﾓｶﾞﾐﾏﾁ
063631,山形県,ﾔﾏｶﾞﾀｹﾝ,舟形町,ﾌﾅｶﾞﾀﾏﾁ
063649,山形県,ﾔﾏｶﾞﾀｹﾝ,真室川町,ﾏﾑﾛｶﾞﾜﾏﾁ
063657,山形県,ﾔﾏｶﾞﾀｹﾝ,大蔵村,ｵｵｸﾗﾑﾗ
063665,山形県,ﾔﾏｶﾞﾀｹﾝ,鮭川村,ｻｹｶﾞﾜﾑﾗ
063673,山形県,ﾔﾏｶﾞﾀｹﾝ,戸沢村,ﾄｻﾞﾜﾑﾗ
063819,山形県,ﾔﾏｶﾞﾀｹﾝ,高畠町,ﾀｶﾊﾀﾏﾁ
063827,山形県,ﾔﾏｶﾞﾀｹﾝ,川西町,ｶﾜﾆｼﾏﾁ
064017,山形県,ﾔﾏｶﾞﾀｹﾝ,小国町,ｵｸﾞﾆﾏﾁ
064025,山形県,ﾔﾏｶﾞﾀｹﾝ,白鷹町,ｼﾗﾀｶﾏﾁ
064033,山形県,ﾔﾏｶﾞﾀｹﾝ,飯豊町,ｲｲﾃﾞﾏﾁ
064262,山形県,ﾔﾏｶﾞﾀｹﾝ,三川町,ﾐｶﾜﾏﾁ
064289,山形県,ﾔﾏｶﾞﾀｹﾝ,庄内町,ｼﾖｳﾅｲﾏﾁ
064611,山形県,ﾔﾏｶﾞﾀｹﾝ,遊佐町,ﾕｻﾞﾏﾁ
070009,福島県,ﾌｸｼﾏｹﾝ,,
072010,福島県,ﾌｸｼﾏｹﾝ,福島市,ﾌｸｼﾏｼ
072028,福島県,ﾌｸｼﾏｹﾝ,会津若松市,ｱｲﾂﾞﾜｶﾏﾂｼ
072036,福島県,ﾌｸｼﾏｹﾝ,郡山市,ｺｵﾘﾔﾏｼ
072044,福島県,ﾌｸｼﾏｹﾝ,いわき市,ｲﾜｷｼ
072052,福島県,ﾌｸｼﾏｹﾝ,白河市,ｼﾗｶﾜｼ
072079,福島県,ﾌｸｼﾏｹﾝ,須賀川市,ｽｶｶﾞﾜｼ
072087,福島県,ﾌｸｼﾏｹﾝ,喜多方市,ｷﾀｶﾀｼ
072095,福島県,ﾌｸｼﾏｹﾝ,相馬市,ｿｳﾏｼ
072109,福島県,ﾌｸｼﾏｹﾝ,二本松市,ﾆﾎﾝﾏﾂｼ
072117,福島県,ﾌｸｼﾏｹﾝ,田村市,ﾀﾑﾗｼ
072125,福島県,ﾌｸｼﾏｹﾝ,南相馬市,ﾐﾅﾐｿｳﾏｼ
072133,福島県,ﾌｸｼﾏｹﾝ,伊達市,ﾀﾞﾃｼ
072141,福島県,ﾌｸｼﾏｹﾝ,本宮市,ﾓﾄﾐﾔｼ
073016,福島県,ﾌｸｼﾏｹﾝ,桑折町,ｺｵﾘﾏﾁ
073032,福島県,ﾌｸｼﾏｹﾝ,国見町,ｸﾆﾐﾏﾁ
073083,福島県,ﾌｸｼﾏｹﾝ,川俣町,ｶﾜﾏﾀﾏﾁ
073229,福島県,ﾌｸｼﾏｹﾝ,大玉村,ｵｵﾀﾏﾑﾗ
073423,福島県,ﾌｸｼﾏｹﾝ,鏡石町,ｶｶﾞﾐｲｼﾏﾁ
073440,福島県,ﾌｸｼﾏｹﾝ,天栄村,ﾃﾝｴｲﾑﾗ
073628,福島県,ﾌｸｼﾏｹﾝ,下郷町,ｼﾓｺﾞｳﾏﾁ
073644,福島県,ﾌｸｼﾏｹﾝ,檜枝岐村,ﾋﾉｴﾏﾀﾑﾗ
073679,福島県,ﾌｸｼﾏｹﾝ,只見町,ﾀﾀﾞﾐﾏﾁ
073687,福島県,ﾌｸｼﾏｹﾝ,南会津町,ﾐﾅﾐｱｲﾂﾞﾏﾁ
074021,福島県,ﾌｸｼﾏｹﾝ,北塩原村,ｷﾀｼｵﾊﾞﾗﾑﾗ
074055,福島県,ﾌｸｼﾏｹﾝ,西会津町,ﾆｼｱｲﾂﾞﾏﾁ
074071,福島県,ﾌｸｼﾏｹﾝ,磐梯町,ﾊﾞﾝﾀﾞｲﾏﾁ
074080,福島県,ﾌｸｼﾏｹﾝ,猪苗代町,ｲﾅﾜｼﾛﾏﾁ
074217,福島県,ﾌｸｼﾏｹﾝ,会津坂下町,ｱｲﾂﾞﾊﾞﾝｹﾞﾏﾁ
074225,福島県,ﾌｸｼﾏｹﾝ,湯川村,ﾕｶﾞﾜﾑﾗ
074233,福島県,ﾌｸｼﾏｹﾝ,柳津町,ﾔﾅｲﾂﾞﾏﾁ
074446,福島県,ﾌｸｼﾏｹﾝ,三島町,ﾐｼﾏﾏﾁ
074454,福島県,ﾌｸｼﾏｹﾝ,金山町,ｶﾈﾔﾏﾏﾁ
074462,福島県,ﾌｸｼﾏｹﾝ,昭和村,ｼｮｳﾜﾑﾗ
074471,福島県,ﾌｸｼﾏｹﾝ,会津美里町,ｱｲﾂﾞﾐｻﾄﾏﾁ
074616,福島県,ﾌｸｼﾏｹﾝ,西郷村,ﾆｼｺﾞｳﾑﾗ
074641,福島県,ﾌｸｼﾏｹﾝ,泉崎村,ｲｽﾞﾐｻﾞｷﾑﾗ
074659,福島県,ﾌｸｼﾏｹﾝ,中島村,ﾅｶｼﾞﾏﾑﾗ
074667,福島県,ﾌｸｼﾏｹﾝ,矢吹町,ﾔﾌﾞｷﾏﾁ
074811,福島県,ﾌｸｼﾏｹﾝ,棚倉町,ﾀﾅｸﾞﾗﾏﾁ
074829,福島県,ﾌｸｼﾏｹﾝ,矢祭町,ﾔﾏﾂﾘﾏﾁ
074837,福島県,ﾌｸｼﾏｹﾝ,塙町,ﾊﾅﾜﾏﾁ
074845,福島県,ﾌｸｼﾏｹﾝ,鮫川村,ｻﾒｶﾞﾜﾑﾗ
075019,福島県,ﾌｸｼﾏｹﾝ,石川町,ｲｼｶﾜﾏﾁ
075027,福島県,ﾌｸｼﾏｹﾝ,玉川村,ﾀﾏｶﾜﾑﾗ
075035,福島県,ﾌｸｼﾏｹﾝ,平田村,ﾋﾗﾀﾑﾗ
075043,福島県,ﾌｸｼﾏｹﾝ,浅川町,ｱｻｶﾜﾏﾁ
075051,福島県,ﾌｸｼﾏｹﾝ,古殿町,ﾌﾙﾄﾞﾉﾏﾁ
075213,福島県,ﾌｸｼﾏｹﾝ,三春町,ﾐﾊﾙﾏﾁ
075221,福島県,ﾌｸｼﾏｹﾝ,小野町,ｵﾉﾏﾁ
075418,福島県,ﾌｸｼﾏｹﾝ,広野町,ﾋﾛﾉﾏﾁ
075426,福島県,ﾌｸｼﾏｹﾝ,楢葉町,ﾅﾗﾊﾏﾁ
075434,福島県,ﾌｸｼﾏｹﾝ,富岡町,ﾄﾐｵｶﾏﾁ
075442,福島県,ﾌｸｼﾏｹﾝ,川内村,ｶﾜｳﾁﾑﾗ
075451,福島県,ﾌｸｼﾏｹﾝ,大熊町,ｵｵｸﾏﾏﾁ
075469,福島県,ﾌｸｼﾏｹﾝ,双葉町,ﾌﾀﾊﾞﾏﾁ
075477,福島県,ﾌｸｼﾏｹﾝ,浪江町,ﾅﾐｴﾏﾁ
075485,福島県,ﾌｸｼﾏｹﾝ,葛尾村,ｶﾂﾗｵﾑﾗ
075612,福島県,ﾌｸｼﾏｹﾝ,新地町,ｼﾝﾁﾏﾁ
075647,福島県,ﾌｸｼﾏｹﾝ,飯舘村,ｲｲﾀﾃﾑﾗ
080004,茨城県,ｲﾊﾞﾗｷｹﾝ,,
082015,茨城県,ｲﾊﾞﾗｷｹﾝ,水戸市,ﾐﾄｼ
082023,茨城県,ｲﾊﾞﾗｷｹﾝ,日立市,ﾋﾀﾁｼ
082031,茨城県,ｲﾊﾞﾗｷｹﾝ,土浦市,ﾂﾁｳﾗｼ
082040,茨城県,ｲﾊﾞﾗｷｹﾝ,古河市,ｺｶﾞｼ
082058,茨城県,ｲﾊﾞﾗｷｹﾝ,石岡市,ｲｼｵｶｼ
082074,茨城県,ｲﾊﾞﾗｷｹﾝ,結城市,ﾕｳｷｼ
082082,茨城県,ｲﾊﾞﾗｷｹﾝ,龍ケ崎市,ﾘｭｳｶﾞｻｷｼ
082104,茨城県,ｲﾊﾞﾗｷｹﾝ,下妻市,ｼﾓﾂﾏｼ
082112,茨城県,ｲﾊﾞﾗｷｹﾝ,常総市,ｼﾞｮｳｿｳｼ
082121,茨城県,ｲﾊﾞﾗｷｹﾝ,常陸太田市,ﾋﾀﾁｵｵﾀｼ
082147,茨城県,ｲﾊﾞﾗｷｹﾝ,高萩市,ﾀｶﾊｷﾞｼ
082155,茨城県,ｲﾊﾞﾗｷｹﾝ,北茨城市,ｷﾀｲﾊﾞﾗｷｼ
082163,茨城県,ｲﾊﾞﾗｷｹﾝ,笠間市,ｶｻﾏｼ
082171,茨城県,ｲﾊﾞﾗｷｹﾝ,取手市,ﾄﾘﾃﾞｼ
082198,茨城県,ｲﾊﾞﾗｷｹﾝ,牛久市,ｳｼｸｼ
082201,茨城県,ｲﾊﾞﾗｷｹﾝ,つくば市,ﾂｸﾊﾞｼ
082210,茨城県,ｲﾊﾞﾗｷｹﾝ,ひたちなか市,ﾋﾀﾁﾅｶｼ
082228,茨城県,ｲﾊﾞﾗｷｹﾝ,鹿嶋市,ｶｼﾏｼ
082236,茨城県,ｲﾊﾞﾗｷｹﾝ,潮来市,ｲﾀｺｼ
082244,茨城県,ｲﾊﾞﾗｷｹﾝ,守谷市,ﾓﾘﾔｼ
082252,茨城県,ｲﾊﾞﾗｷｹﾝ,常陸大宮市,ﾋﾀﾁｵｵﾐﾔｼ
082261,茨城県,ｲﾊﾞﾗｷｹﾝ,那珂市,ﾅｶｼ
082279,茨城県,ｲﾊﾞﾗｷｹﾝ,筑西市,ﾁｸｾｲｼ
082287,茨城県,ｲﾊﾞﾗｷｹﾝ,坂東市,ﾊﾞﾝﾄﾞｳｼ
082295,茨城県,ｲﾊﾞﾗｷｹﾝ,稲敷市,ｲﾅｼｷｼ
082309,茨城県,ｲﾊﾞﾗｷｹﾝ,かすみがうら市,ｶｽﾐｶﾞｳﾗｼ
082317,茨城県,ｲﾊﾞﾗｷｹﾝ,桜川市,ｻｸﾗｶﾞﾜｼ
082325,茨城県,ｲﾊﾞﾗｷｹﾝ,神栖市,ｶﾐｽｼ
082333,茨城県,ｲﾊﾞﾗｷｹﾝ,行方市,ﾅﾒｶﾞﾀｼ
082341,茨城県,ｲﾊﾞﾗｷｹﾝ,鉾田市,ﾎｺﾀｼ
082350,茨城県,ｲﾊﾞﾗｷｹﾝ,つくばみらい市,ﾂｸﾊﾞﾐﾗｲｼ
082368,茨城県,ｲﾊﾞﾗｷｹﾝ,小美玉市,ｵﾐﾀﾏｼ
083020,茨城県,ｲﾊﾞﾗｷｹﾝ,茨城町,ｲﾊﾞﾗｷﾏﾁ
083097,茨城県,ｲﾊﾞﾗｷｹﾝ,大洗町,ｵｵｱﾗｲﾏﾁ
083101,茨城県,ｲﾊﾞﾗｷｹﾝ,城里町,ｼﾛｻﾄﾏﾁ
083411,茨城県,ｲﾊﾞﾗｷｹﾝ,東海村,ﾄｳｶｲﾑﾗ
083640,茨城県,ｲﾊﾞﾗｷｹﾝ,大子町,ﾀﾞｲｺﾞﾏﾁ
084425,茨城県,ｲﾊﾞﾗｷｹﾝ,美浦村,ﾐﾎﾑﾗ
084433,茨城県,ｲﾊﾞﾗｷｹﾝ,阿見町,ｱﾐﾏﾁ
084476,茨城県,ｲﾊﾞﾗｷｹﾝ,河内町,ｶﾜﾁﾏﾁ
085219,茨城県,ｲﾊﾞﾗｷｹﾝ,八千代町,ﾔﾁﾖﾏﾁ
085421,茨城県,ｲﾊﾞﾗｷｹﾝ,五霞町,ｺﾞｶﾏﾁ
085464,茨城県,ｲﾊﾞﾗｷｹﾝ,境町,ｻｶｲﾏﾁ
085642,茨城県,ｲﾊﾞﾗｷｹﾝ,利根町,ﾄﾈﾏﾁ
090000,栃木県,ﾄﾁｷﾞｹﾝ,,
092011,栃木県,ﾄﾁｷﾞｹﾝ,宇都宮市,ｳﾂﾉﾐﾔｼ
092029,栃木県,ﾄﾁｷﾞｹﾝ,足利市,ｱｼｶｶﾞｼ
092037,栃木県,ﾄﾁｷﾞｹﾝ,栃木市,ﾄﾁｷﾞｼ
092045,栃木県,ﾄﾁｷﾞｹﾝ,佐野市,ｻﾉｼ
092053,栃木県,ﾄﾁｷﾞｹﾝ,鹿沼市,ｶﾇﾏｼ
092061,栃木県,ﾄﾁｷﾞｹﾝ,日光市,ﾆｯｺｳｼ
092088,栃木県,ﾄﾁｷﾞｹﾝ,小山市,ｵﾔﾏｼ
092096,栃木県,ﾄﾁｷﾞｹﾝ,真岡市,ﾓｵｶｼ
092100,栃木県,ﾄﾁｷﾞｹﾝ,大田原市,ｵｵﾀﾜﾗｼ
092118,栃木県,ﾄﾁｷﾞｹﾝ,矢板市,ﾔｲﾀｼ
092134,栃木県,ﾄﾁｷﾞｹﾝ,那須塩原市,ﾅｽｼｵﾊﾞﾗｼ
092142,栃木県,ﾄﾁｷﾞｹﾝ,さくら市,ｻｸﾗｼ
092151,栃木県,ﾄﾁｷﾞｹﾝ,那須烏山市,ﾅｽｶﾗｽﾔﾏｼ
092169,栃木県,ﾄﾁｷﾞｹﾝ,下野市,ｼﾓﾂｹｼ
093017,栃木県,ﾄﾁｷﾞｹﾝ,上三川町,ｶﾐﾉｶﾜﾏﾁ
093424,栃木県,ﾄﾁｷﾞｹﾝ,益子町,ﾏｼｺﾏﾁ
093432,栃木県,ﾄﾁｷﾞｹﾝ,茂木町,ﾓﾃｷﾞﾏﾁ
093441,栃木県,ﾄﾁｷﾞｹﾝ,市貝町,ｲﾁｶｲﾏﾁ
093459,栃木県,ﾄﾁｷﾞｹﾝ,芳賀町,ﾊｶﾞﾏﾁ
093611,栃木県,ﾄﾁｷﾞｹﾝ,壬生町,ﾐﾌﾞﾏﾁ
093645,栃木県,ﾄﾁｷﾞｹﾝ,野木町,ﾉｷﾞﾏﾁ
093840,栃木県,ﾄﾁｷﾞｹﾝ,塩谷町,ｼｵﾔﾏﾁ
093866,栃木県,ﾄﾁｷﾞｹﾝ,高根沢町,ﾀｶﾈｻﾞﾜﾏﾁ
094072,栃木県,ﾄﾁｷﾞｹﾝ,那須町,ﾅｽﾏﾁ
094111,栃木県,ﾄﾁｷﾞｹﾝ,那珂川町,ﾅｶｶﾞﾜﾏﾁ
100005,群馬県,ｸﾞﾝﾏｹﾝ,,
102016,群馬県,ｸﾞﾝﾏｹﾝ,前橋市,ﾏｴﾊﾞｼｼ
102024,群馬県,ｸﾞﾝﾏｹﾝ,高崎市,ﾀｶｻｷｼ
102032,群馬県,ｸﾞﾝﾏｹﾝ,桐生市,ｷﾘｭｳｼ
102041,群馬県,ｸﾞﾝﾏｹﾝ,伊勢崎市,ｲｾｻｷｼ
102059,群馬県,ｸﾞﾝﾏｹﾝ,太田市,ｵｵﾀｼ
102067,群馬県,ｸﾞﾝﾏｹﾝ,沼田市,ﾇﾏﾀｼ
102075,群馬県,ｸﾞﾝﾏｹﾝ,館林市,ﾀﾃﾊﾞﾔｼｼ
102083,群馬県,ｸﾞﾝﾏｹﾝ,渋川市,ｼﾌﾞｶﾜｼ
102091,群馬県,ｸﾞﾝﾏｹﾝ,藤岡市,ﾌｼﾞｵｶｼ
102105,群馬県,ｸﾞﾝﾏｹﾝ,富岡市,ﾄﾐｵｶｼ
102113,群馬県,ｸﾞﾝﾏｹﾝ,安中市,ｱﾝﾅｶｼ
102121,群馬県,ｸﾞﾝﾏｹﾝ,みどり市,ﾐﾄﾞﾘｼ
103446,群馬県,ｸﾞﾝﾏｹﾝ,榛東村,ｼﾝﾄｳﾑﾗ
103454,群馬県,ｸﾞﾝﾏｹﾝ,吉岡町,ﾖｼｵｶﾏﾁ
103667,群馬県,ｸﾞﾝﾏｹﾝ,上野村,ｳｴﾉﾑﾗ
103675,群馬県,ｸﾞﾝﾏｹﾝ,神流町,ｶﾝﾅﾏﾁ
103829,群馬県,ｸﾞﾝﾏｹﾝ,下仁田町,ｼﾓﾆﾀﾏﾁ
103837,群馬県,ｸﾞﾝﾏｹﾝ,南牧村,ﾅﾝﾓｸﾑﾗ
103845,群馬県,ｸﾞﾝﾏｹﾝ,甘楽町,ｶﾝﾗﾏﾁ
104213,群馬県,ｸﾞﾝﾏｹﾝ,中之条町,ﾅｶﾉｼﾞﾖｳﾏﾁ
104248,群馬県,ｸﾞﾝﾏｹﾝ,長野原町,ﾅｶﾞﾉﾊﾗﾏﾁ
104256,群馬県,ｸﾞﾝﾏｹﾝ,嬬恋村,ﾂﾏｺﾞｲﾑﾗ
104264,群馬県,ｸﾞﾝﾏｹﾝ,草津町,ｸｻﾂﾏﾁ
104281,群馬県,ｸﾞﾝﾏｹﾝ,高山村,ﾀｶﾔﾏﾑﾗ
104299,群馬県,ｸﾞﾝﾏｹﾝ,東吾妻町,ﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ
104434,群馬県,ｸﾞﾝﾏｹﾝ,片品村,ｶﾀｼﾅﾑﾗ
104442,群馬県,ｸﾞﾝﾏｹﾝ,川場村,ｶﾜﾊﾞﾑﾗ
104485,群馬県,ｸﾞﾝﾏｹﾝ,昭和村,ｼｮｳﾜﾑﾗ
104493,群馬県,ｸﾞﾝﾏｹﾝ,みなかみ町,ﾐﾅｶﾐﾏﾁ
104647,群馬県,ｸﾞﾝﾏｹﾝ,玉村町,ﾀﾏﾑﾗﾏﾁ
105210,群馬県,ｸﾞﾝﾏｹﾝ,板倉町,ｲﾀｸﾗﾏﾁ
105228,群馬県,ｸﾞﾝﾏｹﾝ,明和町,ﾒｲﾜﾏﾁ
105236,群馬県,ｸﾞﾝﾏｹﾝ,千代田町,ﾁﾖﾀﾞﾏﾁ
105244,群馬県,ｸﾞﾝﾏｹﾝ,大泉町,ｵｵｲｽﾞﾐﾏﾁ
105252,群馬県,ｸﾞﾝﾏｹﾝ,邑楽町,ｵｳﾗﾏﾁ
110001,埼玉県,ｻｲﾀﾏｹﾝ,,
111007,埼玉県,ｻｲﾀﾏｹﾝ,さいたま市,ｻｲﾀﾏｼ
112011,埼玉県,ｻｲﾀﾏｹﾝ,川越市,ｶﾜｺﾞｴｼ
112020,埼玉県,ｻｲﾀﾏｹﾝ,熊谷市,ｸﾏｶﾞﾔｼ
112038,埼玉県,ｻｲﾀﾏｹﾝ,川口市,ｶﾜｸﾞﾁｼ
112062,埼玉県,ｻｲﾀﾏｹﾝ,行田市,ｷﾞﾖｳﾀﾞｼ
112071,埼玉県,ｻｲﾀﾏｹﾝ,秩父市,ﾁﾁﾌﾞｼ
112089,埼玉県,ｻｲﾀﾏｹﾝ,所沢市,ﾄｺﾛｻﾞﾜｼ
112097,埼玉県,ｻｲﾀﾏｹﾝ,飯能市,ﾊﾝﾉｳｼ
112101,埼玉県,ｻｲﾀﾏｹﾝ,加須市,ｶｿﾞｼ
112119,埼玉県,ｻｲﾀﾏｹﾝ,本庄市,ﾎﾝｼﾞﾖｳｼ
112127,埼玉県,ｻｲﾀﾏｹﾝ,東松山市,ﾋｶﾞｼﾏﾂﾔﾏｼ
112143,埼玉県,ｻｲﾀﾏｹﾝ,春日部市,ｶｽｶﾍﾞｼ
112151,埼玉県,ｻｲﾀﾏｹﾝ,狭山市,ｻﾔﾏｼ
112160,埼玉県,ｻｲﾀﾏｹﾝ,羽生市,ﾊﾆﾕｳｼ
112178,埼玉県,ｻｲﾀﾏｹﾝ,鴻巣市,ｺｳﾉｽｼ
112186,埼玉県,ｻｲﾀﾏｹﾝ,深谷市,ﾌｶﾔｼ
112194,埼玉県,ｻｲﾀﾏｹﾝ,上尾市,ｱｹﾞｵｼ
112216,埼玉県,ｻｲﾀﾏｹﾝ,草加市,ｿｳｶｼ
112224,埼玉県,ｻｲﾀﾏｹﾝ,越谷市,ｺｼｶﾞﾔｼ
112232,埼玉県,ｻｲﾀﾏｹﾝ,蕨市,ﾜﾗﾋﾞｼ
112241,埼玉県,ｻｲﾀﾏｹﾝ,戸田市,ﾄﾀﾞｼ
112259,埼玉県,ｻｲﾀﾏｹﾝ,入間市,ｲﾙﾏｼ
112275,埼玉県,ｻｲﾀﾏｹﾝ,朝霞市,ｱｻｶｼ
112283,埼玉県,ｻｲﾀﾏｹﾝ,志木市,ｼｷｼ
112291,埼玉県,ｻｲﾀﾏｹﾝ,和光市,ﾜｺｳｼ
112305,埼玉県,ｻｲﾀﾏｹﾝ,新座市,ﾆｲｻﾞｼ
112313,埼玉県,ｻｲﾀﾏｹﾝ,桶川市,ｵｹｶﾞﾜｼ
112321,埼玉県,ｻｲﾀﾏｹﾝ,久喜市,ｸｷｼ
